07603        33.00    181.00    511.00     43.68     -1.07     0
07607        62.00    181.00    511.00     43.92     -0.50     0
07610       185.00    181.00    511.00     43.38     -0.42     0
07646       105.00    181.00    511.00     43.75      4.41     0
07647        24.00    181.00    511.00     43.52      4.93     0
01460        14.00    192.00    511.00     59.43     10.57     0
01462        90.00    192.00    511.00     59.08      9.66     0
01467         7.00    181.00    511.00     58.63      9.15     0
01481        26.00    181.00    511.00     59.23     10.35     0
01484       127.00    181.00    511.00     59.91     11.58     0
01490       529.00    192.00    511.00     59.98     10.68     0
01495        10.00    181.00    511.00     59.15     10.83     0
01002         8.00    181.00    511.00     80.02     16.25     0
01006        14.00    181.00    511.00     78.25     22.83     0
01009         5.00    181.00    511.00     80.67     25.00     0
01017         6.00    181.00    511.00     77.68     14.78     0
01112         9.00    181.00    511.00     65.47     12.22     0
01116        17.00    181.00    511.00     65.97     12.47     0
01151        70.00    181.00    511.00     66.37     14.30     0
01158         7.00    181.00    511.00     67.16     15.48     0
01183        26.00    181.00    511.00     68.52     16.68     0
01209        74.00    181.00    511.00     62.18      6.07     0
01223        62.00    181.00    511.00     63.12      7.83     0
01290         2.00    181.00    511.00     64.47     11.58     0
01310         9.00    181.00    511.00     61.58      5.03     0
01320        60.00    181.00    511.00     61.83      6.12     0
01323       319.00    181.00    511.00     61.40      5.77     0
01352      1250.00    192.00    511.00     60.18      7.48     0
01417        65.00    192.00    511.00     59.48      5.75     0
01418         0.00    192.00    511.00     60.01      5.20     0
01478        15.00    192.00    511.00     58.96     10.14     0
01486       163.00    192.00    511.00     59.85     10.43     0
01489       360.00    192.00    511.00     60.05     10.68     0
01007         8.00    181.00    511.00     78.92     11.93     0
